stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
11514,11514,WESTFIELD PLAZA @ WESTFIELD PLAZA ENTRANCE NB,FAR SIDE WESTFIELD PLAZA @ WESTFIELD PLAZA ENTRANCE NB,38.542510,-90.051638
12576,12576,BOND @ 19TH STREET EB,NEAR SIDE BOND @ 19TH STREET EB,38.606940,-90.149429
12228,12228,MAIN @ 60TH STREET WB,NEAR SIDE MAIN @ 60TH STREET WB,38.550714,-90.036275
13044,13044,MILDRED @ COOPER NB,FAR SIDE MILDRED @ COOPER NB,38.569783,-90.174233
14950,14950,BATES @ CORONADO EB,NEAR SIDE BATES @ CORONADO EB,38.572495,-90.261962
15433,15433,808 MASCOUTAH NB,MID-BLOCK 808 MASCOUTAH NB,38.506681,-89.971115
13135,13135,STATE @ 76TH STREET EB,FAR SIDE STATE @ 76TH STREET EB,38.596423,-90.073016
2983,2983,OLIVE @ FAIRVIEW WB,NEAR SIDE OLIVE @ FAIRVIEW WB,38.672781,-90.340424
3375,3375,39TH STREET @ SHAW SB,NEAR SIDE 39TH STREET @ SHAW SB,38.616074,-90.245230
4637,4637,CHAMBERS @ NORTHAMPTON EB,NEAR SIDE CHAMBERS @ NORTHAMPTON EB,38.750319,-90.235164
5522,5522,LINDBERGH @ JAMESTOWN BAY WB,FAR SIDE LINDBERGH @ JAMESTOWN BAY WB,38.822160,-90.261990
6086,6086,FLEISCHER @ LHB INDUSTRIES WB,MID-BLOCK FLEISCHER @ LHB INDUSTRIES WB,38.758750,-90.341800
4782,4782,OLIVE @ BACKER WB,NEAR SIDE OLIVE @ BACKER WB,38.669913,-90.321843
7628,7628,GRAVOIS @ BAPTIST CHURCH WB,FAR SIDE GRAVOIS @ BAPTIST CHURCH WB,38.542566,-90.361747
6336,6336,LEE @ NEWSTEAD EB,NEAR SIDE LEE @ NEWSTEAD EB,38.674470,-90.233097
6373,6373,20TH STREET @ OFALLON SB,FAR SIDE 20TH STREET @ OFALLON SB,38.640804,-90.206102
8833,8833,JEFFERSON @ RUTGER NB,FAR SIDE JEFFERSON @ RUTGER NB,38.620080,-90.219355
7157,7157,11444 ST. CHARLES ROCK ROAD EB,MID-BLOCK 11444 ST. CHARLES ROCK ROAD EB,38.741238,-90.405770
8702,8702,CHIPPEWA @ JAMIESON WB,FAR SIDE CHIPPEWA @ JAMIESON WB,38.588957,-90.309339
12144,12144,MAIN @ 15TH STREET SB,NEAR SIDE MAIN @ 15TH STREET SB,38.517062,-90.001133
11961,11961,PLAZA @ BEST BUY EB,NEAR SIDE PLAZA @ BEST BUY EB,38.599312,-89.993974
12596,12596,BOND @ 53RD STREET EB,NEAR SIDE BOND @ 53RD STREET EB,38.576665,-90.114018
13838,13838,13TH STREET @ WARREN NB,FAR SIDE 13TH STREET @ WARREN NB,38.650300,-90.195650
13062,13062,FALLING SPRINGS @ CURTIS STEINBERG NB,FAR SIDE FALLING SPRINGS @ CURTIS STEINBERG NB,38.586089,-90.169734
12747,12747,COLLINSVILLE @ 32ND STREET EB,FAR SIDE COLLINSVILLE @ 32ND STREET EB,38.644625,-90.114638
15886,15886,CRAIG @ BORMAN NB,NEAR SIDE CRAIG @ BORMAN NB,38.692874,-90.444057
3162,3162,OLIVE @ NORTH AND SOUTH EB,NEAR SIDE OLIVE @ NORTH AND SOUTH EB,38.672161,-90.336712
2750,2750,LACLEDE @ VANDEVENTER WB,FAR SIDE LACLEDE @ VANDEVENTER WB,38.636249,-90.241975
2854,2854,WOODBINE @ ANDREWS WB,NEAR SIDE WOODBINE @ ANDREWS WB,38.574442,-90.419686
14868,14868,ARSENAL @ WATSON EB,FAR SIDE ARSENAL @ WATSON EB,38.607269,-90.292391
1595,1595,MARKET @ 10TH STREET EB,NEAR SIDE MARKET @ 10TH STREET EB,38.626729,-90.195678
5843,5843,SOUTH FLORISSANT @ SUBURBAN SB,FAR SIDE SOUTH FLORISSANT @ SUBURBAN SB,38.737740,-90.302468
6597,6597,BROADWAY @ ST. LOUIS NB,FAR SIDE BROADWAY @ ST. LOUIS NB,38.653429,-90.190801
5695,5695,KIRKWOOD @ MANLYN NB,FAR SIDE KIRKWOOD @ MANLYN NB,38.596676,-90.406153
7672,7672,GRAVOIS @ GUSTINE WB,FAR SIDE GRAVOIS @ GUSTINE WB,38.591372,-90.251707
8404,8404,JENNINGS STATION ROAD @ THEODORE NB,FAR SIDE JENNINGS STATION ROAD @ THEODORE NB,38.706521,-90.268961
6243,6243,25TH STREET @ GLASGOW NB,NEAR SIDE 25TH STREET @ GLASGOW NB,38.663128,-90.210583
9194,9194,LINDBERGH @ BLAKE NB,FAR SIDE LINDBERGH @ BLAKE NB,38.734856,-90.402618
7726,7726,TESSON FERRY @ CONCORD VILLAGE SB,FAR SIDE TESSON FERRY @ CONCORD VILLAGE SB,38.525998,-90.352882
15608,15608,ILLINOIS @ BROOKHAVEN SB,FAR SIDE ILLINOIS @ BROOKHAVEN SB,38.651863,-89.987464
9893,9893,BIG BEND @ MILWAUKEE EB,FAR SIDE BIG BEND @ MILWAUKEE EB,38.567209,-90.401853
15905,15905,CENTRAL PARK @ DRURY INN EB,MID-BLOCK CENTRAL PARK @ DRURY INN EB,38.572570,-89.929836
12432,12432,2920 CASEYVILLE EB,MID-BLOCK 2920 CASEYVILLE EB,38.627855,-90.118618
14754,14754,SUNNEN METROLINK STATION,,38.607175,-90.330289
15012,15012,NORTH OUTER FORTY @ TIMBERLAKE MANOR PARKWAY WB,NEAR SIDE NORTH OUTER FORTY @ TIMBERLAKE MANOR PARKWAY WB,38.647233,-90.529610
15447,15447,CASEYVILLE @ 2ND STREET SB,NEAR SIDE CASEYVILLE @ 2ND STREET SB,38.523365,-89.988656
3230,3230,MCLARAN @ OXFORD WB,FAR SIDE MCLARAN @ OXFORD WB,38.718606,-90.250690
13206,13206,STATE @ VOGEL PLACE WB,NEAR SIDE STATE @ VOGEL PLACE WB,38.611536,-90.118467
2294,2294,KINGSHIGHWAY @ DR ML KING SB,NEAR SIDE KINGSHIGHWAY @ DR ML KING SB,38.663317,-90.261603
1388,1388,VALLEY PARK PARK RIDE LOT,FAR SIDE VALLEY PARK PARK RIDE LOT,38.541251,-90.493941
6655,6655,RIVERVIEW @ HALLS FERRY CIRCLE WB,NEAR SIDE RIVERVIEW @ HALLS FERRY CIRCLE WB,38.722813,-90.239508
6726,6726,PARKER @ PARTRIDGE RUN EB,FAR SIDE PARKER @ PARTRIDGE RUN EB,38.795987,-90.233094
7551,7551,AIRPORT @ MARGUERITE EB,FAR SIDE AIRPORT @ MARGUERITE EB,38.746292,-90.313839
6577,6577,BROADWAY @ CHIPPEWA NB,FAR SIDE BROADWAY @ CHIPPEWA NB,38.586317,-90.226182
6801,6801,BELLEFONTAINE @ SURREY NB,FAR SIDE BELLEFONTAINE @ SURREY NB,38.748174,-90.224196
10150,10150,HALLS FERRY @ DORWOOD NB,FAR SIDE HALLS FERRY @ DORWOOD NB,38.739357,-90.250658
11409,11409,17TH STREET @ F STREET NB,NEAR SIDE 17TH STREET @ F STREET NB,38.521266,-90.001662
12080,12080,ILLINOIS ROUTE 157 @ CHURCH NB,NEAR SIDE ILLINOIS ROUTE 157 @ CHURCH NB,38.596546,-90.053996
11466,11466,FRANK SCOTT PARKWAY @ MEMORY NB,NEAR SIDE FRANK SCOTT PARKWAY @ MEMORY NB,38.539032,-90.036834
11471,11471,NORTH BELT WEST @ WASHINGTON EB,FAR SIDE NORTH BELT WEST @ WASHINGTON EB,38.541462,-90.026661
12984,12984,RANGE @ ST. MICHAEL WB,FAR SIDE RANGE @ ST. MICHAEL WB,38.564984,-90.175200
13073,13073,MISSISSIPPI @ VICTORY NB,NEAR SIDE MISSISSIPPI @ VICTORY NB,38.612256,-90.169356
16025,16025,DUNN @ GARDEN EB,MID-BLOCK DUNN @ GARDEN EB,38.769129,-90.214666
13542,13542,LONG @ CHESTERFIELD AIRPORT SB,FAR SIDE LONG @ CHESTERFIELD AIRPORT SB,38.667838,-90.617778
3759,3759,WEST FLORISSANT @ RIVERVIEW SB,NEAR SIDE WEST FLORISSANT @ RIVERVIEW SB,38.707060,-90.249830
2585,2585,PAGE @ BELT WAY EB,NEAR SIDE PAGE @ BELT WAY EB,38.686287,-90.352262
15511,15511,CLAYTON @ BRIARCREST ESTATES WB,FAR SIDE CLAYTON @ BRIARCREST ESTATES WB,38.620272,-90.528514
4614,4614,CHAMBERS @ WEST FLORISSANT EB,FAR SIDE CHAMBERS @ WEST FLORISSANT EB,38.749312,-90.279594
4137,4137,GRAND @ LACLEDE NB,FAR SIDE GRAND @ LACLEDE NB,38.634733,-90.233608
4209,4209,BIG BEND @ LACLEDE STATION ROAD NB,NEAR SIDE BIG BEND @ LACLEDE STATION ROAD NB,38.596730,-90.331887
3720,3720,DADE @ NORTH SB,FAR SIDE DADE @ NORTH SB,38.738487,-90.315738
4448,4448,2514 WOODSON NB,MID-BLOCK 2514 WOODSON NB,38.703467,-90.361595
5451,5451,OAKLAND @ STLCC FOREST PARK EB,MID-BLOCK OAKLAND @ STLCC FOREST PARK EB,38.629762,-90.275994
5797,5797,LEWIS AND CLARK @ CHAMBERS NB,NEAR SIDE LEWIS AND CLARK @ CHAMBERS NB,38.749676,-90.239324
6099,6099,GRAHAM @ WESTCOTT NB,FAR SIDE GRAHAM @ WESTCOTT NB,38.789810,-90.334900
5157,5157,CHOUTEAU @ 9TH STREET EB,NEAR SIDE CHOUTEAU @ 9TH STREET EB,38.618054,-90.198617
7675,7675,GRAVOIS @ BATES WB,FAR SIDE GRAVOIS @ BATES WB,38.577937,-90.272259
15660,15660,SNOW WAY @  THROOP EB,NEAR SIDE SNOW WAY @  THROOP EB,38.650066,-90.311748
6206,6206,COLLEGE @ 20TH STREET NB,FAR SIDE COLLEGE @ 20TH STREET NB,38.675767,-90.213326
8544,8544,TOWER GROVE @ MCREE SB,NEAR SIDE TOWER GROVE @ MCREE SB,38.619734,-90.255884
8643,8643,MARKET @ 23RD STREET WB,NEAR SIDE MARKET @ 23RD STREET WB,38.630711,-90.213079
10383,10383,EWING @ MARKET NB,NEAR SIDE EWING @ MARKET NB,38.630782,-90.221451
15210,15210,HOWDERSHELL @ BEHLMANN EB,NEAR SIDE HOWDERSHELL @ BEHLMANN EB,38.781593,-90.388403
12961,12961,8TH STREET @ MARKET SB,FAR SIDE 8TH STREET @ MARKET SB,38.618005,-90.163627
13039,13039,RANGE @ ST. MICHAEL EB,FAR SIDE RANGE @ ST. MICHAEL EB,38.564858,-90.174807
13444,13444,OLIVE @ BEAUMONT EB,FAR SIDE OLIVE @ BEAUMONT EB,38.633475,-90.216218
16261,16261,FROST @ HENTSCHEL WB,NEAR SIDE FROST @ HENTSCHEL WB,38.760060,-90.315132
13526,13526,MERCY HOSPITAL DRIVEWAY,MID-BLOCK MERCY HOSPITAL DRIVEWAY,38.643412,-90.447293
2803,2803,MURDOCH @ WILSHUSEN WB,FAR SIDE MURDOCH @ WILSHUSEN WB,38.591506,-90.332971
2479,2479,BAUR @ WARSON WB,FAR SIDE BAUR @ WARSON WB,38.685263,-90.394932
2371,2371,KINGSHIGHWAY @ NATURAL BRIDGE NB,NEAR SIDE KINGSHIGHWAY @ NATURAL BRIDGE NB,38.676175,-90.251706
1853,1853,MANCHESTER @ OAKVIEW TERRACE WB,NEAR SIDE MANCHESTER @ OAKVIEW TERRACE WB,38.613449,-90.317014
15806,15806,REGENCY @ REGENCY CONFERENCE CENTER NB,MID-BLOCK REGENCY @ REGENCY CONFERENCE CENTER NB,38.579708,-89.932242
1980,1980,MANCHESTER @ YALE EB,NEAR SIDE MANCHESTER @ YALE EB,38.614971,-90.312427
4108,4108,MERAMEC @ OHIO EB,NEAR SIDE MERAMEC @ OHIO EB,38.579179,-90.230879
4038,4038,12TH STREET @ SIDNEY NB,FAR SIDE 12TH STREET @ SIDNEY NB,38.602355,-90.211973
5332,5332,TAYLOR @ PARKVIEW PLACE SB,NEAR SIDE TAYLOR @ PARKVIEW PLACE SB,38.637137,-90.259825
3349,3349,18TH STREET @ LOCUST SB,FAR SIDE 18TH STREET @ LOCUST SB,38.632274,-90.205536
6514,6514,LANDSEER @ REDMAN SB,FAR SIDE LANDSEER @ REDMAN SB,38.778588,-90.255287
5972,5972,NORTH HANLEY @ KATHERINE NB,FAR SIDE NORTH HANLEY @ KATHERINE NB,38.713103,-90.319222
5685,5685,KIRKWOOD @ ARGONNE NB,FAR SIDE KIRKWOOD @ ARGONNE NB,38.581242,-90.406227
8784,8784,CHIPPEWA @ HAMPTON EB,FAR SIDE CHIPPEWA @ HAMPTON EB,38.593300,-90.293980
9256,9256,NATURAL BRIDGE @ EUCLID EB,NEAR SIDE NATURAL BRIDGE @ EUCLID EB,38.675189,-90.249377
8816,8816,JEFFERSON @ MIAMI NB,FAR SIDE JEFFERSON @ MIAMI NB,38.589867,-90.226057
10094,10094,CLARKSON @ LEA OAK SB,FAR SIDE CLARKSON @ LEA OAK SB,38.643555,-90.566557
10251,10251,LEMAY FERRY @ EILEEN ANN NB,NEAR SIDE LEMAY FERRY @ EILEEN ANN NB,38.488556,-90.347370
11395,11395,CENTREVILLE @ ST. CLAIR NB,FAR SIDE CENTREVILLE @ ST. CLAIR NB,38.506480,-89.998772
11069,11069,CARLYLE @ SHADY WB,FAR SIDE CARLYLE @ SHADY WB,38.519481,-89.941085
11110,11110,CARLYLE @ LINCOLNSHIRE WB,NEAR SIDE CARLYLE @ LINCOLNSHIRE WB,38.519238,-89.942627
10987,10987,EAST US-50 @ COUNTRY OAKS EB,FAR SIDE EAST US-50 @ COUNTRY OAKS EB,38.580851,-89.885959
12442,12442,CASEYVILLE @ 44TH STREET EB,NEAR SIDE CASEYVILLE @ 44TH STREET EB,38.630489,-90.103710
16030,16030,TAUSSIG @ FERGUSON WB,NEAR SIDE TAUSSIG @ FERGUSON WB,38.776941,-90.429912
13482,13482,7TH STREET @ LOCUST NB,NEAR SIDE 7TH STREET @ LOCUST NB,38.628984,-90.190938
3814,3814,12TH STREET @ BARTON SB,NEAR SIDE 12TH STREET @ BARTON SB,38.604263,-90.211340
3781,3781,WEST FLORISSANT @ ADELAIDE SB,FAR SIDE WEST FLORISSANT @ ADELAIDE SB,38.674702,-90.220105
2056,2056,MCKNIGHT @ BERICK NB,NEAR SIDE MCKNIGHT @ BERICK NB,38.666646,-90.357041
3988,3988,MICHIGAN @ NAGEL NB,NEAR SIDE MICHIGAN @ NAGEL NB,38.552136,-90.257622
5387,5387,DALE @ WOODLAND WB,NEAR SIDE DALE @ WOODLAND WB,38.627714,-90.321024
6531,6531,MONARCH @ DUCHESS SB,FAR SIDE MONARCH @ DUCHESS SB,38.757176,-90.250858
5469,5469,4000 LACLEDE EB,MID-BLOCK 4000 LACLEDE EB,38.636539,-90.244641
9235,9235,NATURAL BRIDGE  @ COLONIAL EB,NEAR SIDE NATURAL BRIDGE  @ COLONIAL EB,38.698856,-90.289054
8279,8279,CENTRAL @ CARONDELET NB,NEAR SIDE CENTRAL @ CARONDELET NB,38.648805,-90.338370
11934,11934,LEBANON @ SOUTHWIND WB,FAR SIDE LEBANON @ SOUTHWIND WB,38.539058,-89.956042
11699,11699,ILLINOIS ROUTE 157 @ SASAK PLACE SB,FAR SIDE ILLINOIS ROUTE 157 @ SASAK PLACE SB,38.617564,-90.043149
14717,14717,JENNINGS STATION ROAD @ HOPEDALE EB,NEAR SIDE JENNINGS STATION ROAD @ HOPEDALE EB,38.730677,-90.232594
13967,13967,BALLAS TRANSIT CENTER,,38.639012,-90.442251
16105,16105,BERMUDA @ SPRINGDALE NB,FAR SIDE BERMUDA @ SPRINGDALE NB,38.713189,-90.299299
15524,15524,GRAND @ ALBERTA SB,NEAR SIDE GRAND @ ALBERTA SB,38.585381,-90.245066
13120,13120,STATE @ 55TH STREET EB,NEAR SIDE STATE @ 55TH STREET EB,38.605548,-90.097400
4384,4384,WOODSON @ ARGYLE SB,FAR SIDE WOODSON @ ARGYLE SB,38.706492,-90.361312
5367,5367,CLAYTON @ CENTRAL WB,NEAR SIDE CLAYTON @ CENTRAL WB,38.637720,-90.339302
4024,4024,CHEROKEE @ JEFFERSON EB,NEAR SIDE CHEROKEE @ JEFFERSON EB,38.593221,-90.225659
5072,5072,MANCHESTER @ WOODGATE EB,FAR SIDE MANCHESTER @ WOODGATE EB,38.599300,-90.423965
5757,5757,LINDBERGH @ NEW HALLS FERRY RD EB,NEAR SIDE LINDBERGH @ NEW HALLS FERRY RD EB,38.808512,-90.300029
7249,7249,ST. LOUIS @ GLASGOW EB,NEAR SIDE ST. LOUIS @ GLASGOW EB,38.653374,-90.217845
6287,6287,RIVERVIEW @ POINTE NB,NEAR SIDE RIVERVIEW @ POINTE NB,38.709631,-90.246273
8399,8399,JENNINGS STATION ROAD @ OTTO NB,NEAR SIDE JENNINGS STATION ROAD @ OTTO NB,38.696171,-90.273691
6685,6685,REDMAN @ GARHAM WB,FAR SIDE REDMAN @ GARHAM WB,38.778771,-90.262792
9789,9789,BIG BEND @ MARJEAN COURT WB,NEAR SIDE BIG BEND @ MARJEAN COURT WB,38.567041,-90.429112
10465,10465,I-55 EXIT 202C @ LOUGHBOROUGH SB,FAR SIDE I-55 EXIT 202C @ LOUGHBOROUGH SB,38.556842,-90.259797
10906,10906,NORTH @ BUILDING #1811 WB,MID-BLOCK NORTH @ BUILDING #1811 WB,38.537001,-89.875442
11629,11629,ILLINOIS @ EMERALD TERRACE SB,NEAR SIDE ILLINOIS @ EMERALD TERRACE SB,38.547401,-89.984174
12231,12231,MAIN @ 64TH STREET WB,FAR SIDE MAIN @ 64TH STREET WB,38.553607,-90.039397
12980,12980,822 MILDRED SB,MID-BLOCK 822 MILDRED SB,38.567573,-90.171797
12040,12040,WEBER @ EAST US-50 NB,FAR SIDE WEBER @ EAST US-50 NB,38.583052,-89.898549
15095,15095,MERAMEC BOTTOM @ STLCC SOUTH COUNTY WB,MID-BLOCK MERAMEC BOTTOM @ STLCC SOUTH COUNTY WB,38.465138,-90.358045
2108,2108,DELMAR @ ACADEMY EB,NEAR SIDE DELMAR @ ACADEMY EB,38.651830,-90.267300
15810,15810,REGENCY @ SCHANTZ EB,FAR SIDE REGENCY @ SCHANTZ EB,38.591346,-89.938711
4387,4387,2509 WOODSON SB,MID-BLOCK 2509 WOODSON SB,38.703369,-90.361827
6394,6394,BROADWAY @ RIVERVIEW SB,FAR SIDE BROADWAY @ RIVERVIEW SB,38.726056,-90.228083
8710,8710,WATSON @ TRIANON PARKWAY WB,FAR SIDE WATSON @ TRIANON PARKWAY WB,38.578760,-90.327818
8278,8278,BRENTWOOD @ SHAW PARK NB,FAR SIDE BRENTWOOD @ SHAW PARK NB,38.645958,-90.341883
10384,10384,SPRUCE @ EWING EB,NEAR SIDE SPRUCE @ EWING EB,38.627716,-90.222969
10129,10129,HALLS FERRY @ OLD MANOR SB,FAR SIDE HALLS FERRY @ OLD MANOR SB,38.763186,-90.258750
12137,12137,2300 MAIN SB,MID-BLOCK 2300 MAIN SB,38.522804,-90.009374
11986,11986,DOUGLAS @ LEBANON NB,NEAR SIDE DOUGLAS @ LEBANON NB,38.521805,-89.980087
13848,13848,RUSSELL @ COMPTON HILL PLACE WB,FAR SIDE RUSSELL @ COMPTON HILL PLACE WB,38.613003,-90.235525
12470,12470,47TH STREET @ C JORDON STADIUM SB,MID-BLOCK 47TH STREET @ C JORDON STADIUM SB,38.610976,-90.104269
14910,14910,ILLINOIS ROUTE 4 @ AIRPORT SB,FAR SIDE ILLINOIS ROUTE 4 @ AIRPORT SB,38.543013,-89.804916
15896,15896,LINDBERGH @ FOX MANOR WB,FAR SIDE LINDBERGH @ FOX MANOR WB,38.820439,-90.240345
14515,14515,ST. CHARLES ROCK ROAD @ NATURAL BRIDGE EB,FAR SIDE ST. CHARLES ROCK ROAD @ NATURAL BRIDGE EB,38.755814,-90.431506
14603,14603,VETERANS HOME LOOP,NEAR SIDE VETERANS HOME LOOP,38.762305,-90.236809
16251,16251,NORTH COUNTY TRANSIT CENTER,,38.769904,-90.275110
14623,14623,13342 LAKEFRONT NB,MID-BLOCK 13342 LAKEFRONT NB,38.767845,-90.453885
2431,2431,PAGE @ NIXON WB,NEAR SIDE PAGE @ NIXON WB,38.678405,-90.318592
15256,15256,26TH STREET @ KANSAS SB,NEAR SIDE 26TH STREET @ KANSAS SB,38.604949,-90.135486
3663,3663,AIRPORT @ EVERGREEN WB,NEAR SIDE AIRPORT @ EVERGREEN WB,38.750097,-90.331461
5096,5096,MANCHESTER @ DUNKIRK EB,NEAR SIDE MANCHESTER @ DUNKIRK EB,38.609993,-90.361873
8048,8048,NEWSTEAD @ SAN FRANCISCO NB,FAR SIDE NEWSTEAD @ SAN FRANCISCO NB,38.671236,-90.235166
9023,9023,GRAND @ MONTANA NB,NEAR SIDE GRAND @ MONTANA NB,38.583685,-90.244608
9993,9993,FORDER @ NAZARETH HILLS SB,NEAR SIDE FORDER @ NAZARETH HILLS SB,38.495664,-90.322599
10501,10501,120 KINGSTON NB,MID-BLOCK 120 KINGSTON NB,38.520795,-90.279080
12079,12079,ST. CLAIR @ MAGDALENA EB,NEAR SIDE ST. CLAIR @ MAGDALENA EB,38.597598,-90.051104
11349,11349,3RD STREET @ ADAMS NB,NEAR SIDE 3RD STREET @ ADAMS NB,38.507687,-89.988102
11181,11181,MAIN @ MICHIGAN EB,FAR SIDE MAIN @ MICHIGAN EB,38.517803,-89.963790
11511,11511,ILLINOIS ROUTE 13 @ JONATHON LEE WB,NEAR SIDE ILLINOIS ROUTE 13 @ JONATHON LEE WB,38.536274,-90.041588
14247,14247,LUDWIG @ OLIVE GARDEN ENTRANCE WB,NEAR SIDE LUDWIG @ OLIVE GARDEN ENTRANCE WB,38.601170,-89.987830
13850,13850,PAGE @ PENDLETON EB,NEAR SIDE PAGE @ PENDLETON EB,38.653257,-90.244303
14094,14094,LUCAS-HUNT @ NORTH MARKET SB,NEAR SIDE LUCAS-HUNT @ NORTH MARKET SB,38.685229,-90.294192
15468,15468,AIR GUARD @ 126 AIR WING HQ EB,MID-BLOCK AIR GUARD @ 126 AIR WING HQ EB,38.549190,-89.849073
16005,16005,LOUGHBOROUGH @ TRAINOR WB,FAR SIDE LOUGHBOROUGH @ TRAINOR WB,38.562148,-90.269445
13197,13197,STATE @ 51ST STREET WB,FAR SIDE STATE @ 51ST STREET WB,38.606818,-90.101312
1770,1770,JAMIESON @ LINDENWOOD PLACE NB,NEAR SIDE JAMIESON @ LINDENWOOD PLACE NB,38.595070,-90.308984
6844,6844,SPANISH POND @ VILLA LAGO SB,NEAR SIDE SPANISH POND @ VILLA LAGO SB,38.796539,-90.211091
5644,5644,SAPPINGTON BARRACKS @ TELEGRAPH WB,FAR SIDE SAPPINGTON BARRACKS @ TELEGRAPH WB,38.502553,-90.298265
5146,5146,CHOUTEAU @ JOSEPHINE EB,FAR SIDE CHOUTEAU @ JOSEPHINE EB,38.622870,-90.221972
15645,15645,WASHINGTON @ MELVILLE EB,NEAR SIDE WASHINGTON @ MELVILLE EB,38.654661,-90.305602
7407,7407,DR ML KING @ ROWAN WB,NEAR SIDE DR ML KING @ ROWAN WB,38.673130,-90.281081
7117,7117,DR ML KING @ TAYLOR EB,FAR SIDE DR ML KING @ TAYLOR EB,38.657636,-90.247874
9509,9509,BROADWAY @ DORCAS NB,FAR SIDE BROADWAY @ DORCAS NB,38.597570,-90.208610
11213,11213,1819 B STREET WB,MID-BLOCK 1819 B STREET WB,38.523685,-89.962231
11959,11959,LUDWIG @ FAIRVIEW HEIGHTS PLAZA WB,FAR SIDE LUDWIG @ FAIRVIEW HEIGHTS PLAZA WB,38.601016,-89.991587
11507,11507,FRANK SCOTT PARKWAY @ SOUTH BELT WEST SB,NEAR SIDE FRANK SCOTT PARKWAY @ SOUTH BELT WEST SB,38.535064,-90.036266
14917,14917,WOODSON @ BRISTOL SB,FAR SIDE WOODSON @ BRISTOL SB,38.711166,-90.360596
16260,16260,ANGLUM @ CAMPUS PARKWAY WB,NEAR SIDE ANGLUM @ CAMPUS PARKWAY WB,38.772601,-90.391226
2849,2849,WOODBINE @ CLAY WB,FAR SIDE WOODBINE @ CLAY WB,38.574356,-90.408841
3586,3586,WEST FLORISSANT @ CHAMPLIN NB,FAR SIDE WEST FLORISSANT @ CHAMPLIN NB,38.759554,-90.279461
3139,3139,OLIVE @ MONSANTO EB,NEAR SIDE OLIVE @ MONSANTO EB,38.672841,-90.397994
13185,13185,STATE @ TERRACE WB,NEAR SIDE STATE @ TERRACE WB,38.600613,-90.080098
15340,15340,MARYBELL @ 78TH STREET EB,NEAR SIDE MARYBELL @ 78TH STREET EB,38.599104,-90.067917
5506,5506,LEWIS AND CLARK @ COMET SB,FAR SIDE LEWIS AND CLARK @ COMET SB,38.754003,-90.238974
8386,8386,KIENLEN @ COTE BRILLIANTE NB,FAR SIDE KIENLEN @ COTE BRILLIANTE NB,38.677535,-90.286031
7419,7419,PAGE @ FERGUSON WB,NEAR SIDE PAGE @ FERGUSON WB,38.674660,-90.308896
7757,7757,GRAVOIS @ DELOR EB,FAR SIDE GRAVOIS @ DELOR EB,38.581666,-90.266674
8430,8430,FRANKLIN @ GARRISON WB,FAR SIDE FRANKLIN @ GARRISON WB,38.639542,-90.220591
9411,9411,UNION @ SOUTHERN AIRE NB,NEAR SIDE UNION @ SOUTHERN AIRE NB,38.518264,-90.323650
9693,9693,SHACKELFORD @ TEAKWOOD MANOR NB,NEAR SIDE SHACKELFORD @ TEAKWOOD MANOR NB,38.812820,-90.348981
11241,11241,KINSELLA @ GILBERT NB,FAR SIDE KINSELLA @ GILBERT NB,38.525209,-89.994735
13072,13072,MISSISSIPPI @ HICKORY NB,NEAR SIDE MISSISSIPPI @ HICKORY NB,38.610954,-90.169709
15846,15846,STRASSNER @ BRENTWOOD PARK WB,MID-BLOCK STRASSNER @ BRENTWOOD PARK WB,38.624129,-90.344001
3596,3596,WATERFORD @ GRANDVIEW GARDENS NB,FAR SIDE WATERFORD @ GRANDVIEW GARDENS NB,38.773101,-90.298826
13192,13192,STATE @ 57TH STREET WB,NEAR SIDE STATE @ 57TH STREET WB,38.604703,-90.094488
15943,15943,MCLARAN @ SELLS EB,NEAR SIDE MCLARAN @ SELLS EB,38.715646,-90.238264
3888,3888,LEMAY FERRY @ HORN WB,NEAR SIDE LEMAY FERRY @ HORN WB,38.540452,-90.280450
5389,5389,7729 DALE WB,MID-BLOCK 7729 DALE WB,38.627745,-90.326665
4616,4616,CHAMBERS @ LORNA EB,NEAR SIDE CHAMBERS @ LORNA EB,38.749302,-90.274483
5384,5384,DALE @ HAWTHORNE PLACE WB,NEAR SIDE DALE @ HAWTHORNE PLACE WB,38.627644,-90.315354
5880,5880,NORTH HANLEY @ MADISON SB,NEAR SIDE NORTH HANLEY @ MADISON SB,38.744837,-90.334828
5682,5682,KIRKWOOD @ CLINTON NB,FAR SIDE KIRKWOOD @ CLINTON NB,38.576174,-90.406383
8792,8792,CHIPPEWA @ LAWN EB,NEAR SIDE CHIPPEWA @ LAWN EB,38.591380,-90.275070
8541,8541,TOWER GROVE @ VISTA SB,FAR SIDE TOWER GROVE @ VISTA SB,38.624169,-90.256369
8933,8933,GRAVOIS @ HOLLY HILLS WB,FAR SIDE GRAVOIS @ HOLLY HILLS WB,38.573767,-90.280706
9780,9780,BIG BEND @ FILLMORE WB,NEAR SIDE BIG BEND @ FILLMORE WB,38.567383,-90.401932
9912,9912,SPRUCE @ 13TH STREET WB,NEAR SIDE SPRUCE @ 13TH STREET WB,38.624670,-90.200753
9774,9774,HOWDERSHELL @ UTZ WB,NEAR SIDE HOWDERSHELL @ UTZ WB,38.783451,-90.379884
